image_path,clip_id,athlete_id,session_id,frame_index,source_view
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000296.jpg,athlete01_session01_蛙,athlete01,session01,296,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000297.jpg,athlete01_session01_蛙,athlete01,session01,297,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000298.jpg,athlete01_session01_蛙,athlete01,session01,298,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000299.jpg,athlete01_session01_蛙,athlete01,session01,299,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000300.jpg,athlete01_session01_蛙,athlete01,session01,300,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000301.jpg,athlete01_session01_蛙,athlete01,session01,301,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000302.jpg,athlete01_session01_蛙,athlete01,session01,302,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000303.jpg,athlete01_session01_蛙,athlete01,session01,303,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000304.jpg,athlete01_session01_蛙,athlete01,session01,304,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000305.jpg,athlete01_session01_蛙,athlete01,session01,305,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000306.jpg,athlete01_session01_蛙,athlete01,session01,306,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000307.jpg,athlete01_session01_蛙,athlete01,session01,307,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000308.jpg,athlete01_session01_蛙,athlete01,session01,308,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000309.jpg,athlete01_session01_蛙,athlete01,session01,309,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000310.jpg,athlete01_session01_蛙,athlete01,session01,310,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000311.jpg,athlete01_session01_蛙,athlete01,session01,311,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000312.jpg,athlete01_session01_蛙,athlete01,session01,312,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000313.jpg,athlete01_session01_蛙,athlete01,session01,313,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000314.jpg,athlete01_session01_蛙,athlete01,session01,314,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000315.jpg,athlete01_session01_蛙,athlete01,session01,315,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000316.jpg,athlete01_session01_蛙,athlete01,session01,316,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000317.jpg,athlete01_session01_蛙,athlete01,session01,317,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000318.jpg,athlete01_session01_蛙,athlete01,session01,318,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000319.jpg,athlete01_session01_蛙,athlete01,session01,319,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000320.jpg,athlete01_session01_蛙,athlete01,session01,320,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000321.jpg,athlete01_session01_蛙,athlete01,session01,321,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000322.jpg,athlete01_session01_蛙,athlete01,session01,322,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000323.jpg,athlete01_session01_蛙,athlete01,session01,323,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000324.jpg,athlete01_session01_蛙,athlete01,session01,324,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000325.jpg,athlete01_session01_蛙,athlete01,session01,325,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000326.jpg,athlete01_session01_蛙,athlete01,session01,326,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000327.jpg,athlete01_session01_蛙,athlete01,session01,327,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000328.jpg,athlete01_session01_蛙,athlete01,session01,328,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000329.jpg,athlete01_session01_蛙,athlete01,session01,329,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000330.jpg,athlete01_session01_蛙,athlete01,session01,330,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000331.jpg,athlete01_session01_蛙,athlete01,session01,331,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000332.jpg,athlete01_session01_蛙,athlete01,session01,332,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000333.jpg,athlete01_session01_蛙,athlete01,session01,333,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000334.jpg,athlete01_session01_蛙,athlete01,session01,334,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000335.jpg,athlete01_session01_蛙,athlete01,session01,335,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000336.jpg,athlete01_session01_蛙,athlete01,session01,336,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000337.jpg,athlete01_session01_蛙,athlete01,session01,337,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000338.jpg,athlete01_session01_蛙,athlete01,session01,338,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000339.jpg,athlete01_session01_蛙,athlete01,session01,339,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000340.jpg,athlete01_session01_蛙,athlete01,session01,340,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000341.jpg,athlete01_session01_蛙,athlete01,session01,341,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000342.jpg,athlete01_session01_蛙,athlete01,session01,342,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000343.jpg,athlete01_session01_蛙,athlete01,session01,343,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000344.jpg,athlete01_session01_蛙,athlete01,session01,344,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000345.jpg,athlete01_session01_蛙,athlete01,session01,345,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000346.jpg,athlete01_session01_蛙,athlete01,session01,346,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000347.jpg,athlete01_session01_蛙,athlete01,session01,347,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000348.jpg,athlete01_session01_蛙,athlete01,session01,348,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000349.jpg,athlete01_session01_蛙,athlete01,session01,349,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000350.jpg,athlete01_session01_蛙,athlete01,session01,350,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000351.jpg,athlete01_session01_蛙,athlete01,session01,351,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000352.jpg,athlete01_session01_蛙,athlete01,session01,352,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000353.jpg,athlete01_session01_蛙,athlete01,session01,353,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000354.jpg,athlete01_session01_蛙,athlete01,session01,354,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000355.jpg,athlete01_session01_蛙,athlete01,session01,355,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000356.jpg,athlete01_session01_蛙,athlete01,session01,356,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000357.jpg,athlete01_session01_蛙,athlete01,session01,357,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000358.jpg,athlete01_session01_蛙,athlete01,session01,358,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000359.jpg,athlete01_session01_蛙,athlete01,session01,359,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000360.jpg,athlete01_session01_蛙,athlete01,session01,360,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000361.jpg,athlete01_session01_蛙,athlete01,session01,361,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000362.jpg,athlete01_session01_蛙,athlete01,session01,362,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000363.jpg,athlete01_session01_蛙,athlete01,session01,363,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000364.jpg,athlete01_session01_蛙,athlete01,session01,364,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000365.jpg,athlete01_session01_蛙,athlete01,session01,365,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000366.jpg,athlete01_session01_蛙,athlete01,session01,366,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000367.jpg,athlete01_session01_蛙,athlete01,session01,367,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000368.jpg,athlete01_session01_蛙,athlete01,session01,368,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000369.jpg,athlete01_session01_蛙,athlete01,session01,369,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000370.jpg,athlete01_session01_蛙,athlete01,session01,370,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000371.jpg,athlete01_session01_蛙,athlete01,session01,371,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000372.jpg,athlete01_session01_蛙,athlete01,session01,372,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000373.jpg,athlete01_session01_蛙,athlete01,session01,373,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000374.jpg,athlete01_session01_蛙,athlete01,session01,374,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000375.jpg,athlete01_session01_蛙,athlete01,session01,375,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000376.jpg,athlete01_session01_蛙,athlete01,session01,376,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000377.jpg,athlete01_session01_蛙,athlete01,session01,377,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000378.jpg,athlete01_session01_蛙,athlete01,session01,378,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000379.jpg,athlete01_session01_蛙,athlete01,session01,379,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000380.jpg,athlete01_session01_蛙,athlete01,session01,380,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000381.jpg,athlete01_session01_蛙,athlete01,session01,381,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000382.jpg,athlete01_session01_蛙,athlete01,session01,382,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000383.jpg,athlete01_session01_蛙,athlete01,session01,383,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000384.jpg,athlete01_session01_蛙,athlete01,session01,384,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000385.jpg,athlete01_session01_蛙,athlete01,session01,385,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000386.jpg,athlete01_session01_蛙,athlete01,session01,386,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000387.jpg,athlete01_session01_蛙,athlete01,session01,387,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000388.jpg,athlete01_session01_蛙,athlete01,session01,388,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000389.jpg,athlete01_session01_蛙,athlete01,session01,389,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000390.jpg,athlete01_session01_蛙,athlete01,session01,390,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000391.jpg,athlete01_session01_蛙,athlete01,session01,391,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000392.jpg,athlete01_session01_蛙,athlete01,session01,392,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000393.jpg,athlete01_session01_蛙,athlete01,session01,393,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000394.jpg,athlete01_session01_蛙,athlete01,session01,394,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000395.jpg,athlete01_session01_蛙,athlete01,session01,395,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000396.jpg,athlete01_session01_蛙,athlete01,session01,396,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000397.jpg,athlete01_session01_蛙,athlete01,session01,397,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000398.jpg,athlete01_session01_蛙,athlete01,session01,398,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000399.jpg,athlete01_session01_蛙,athlete01,session01,399,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000400.jpg,athlete01_session01_蛙,athlete01,session01,400,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000401.jpg,athlete01_session01_蛙,athlete01,session01,401,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000402.jpg,athlete01_session01_蛙,athlete01,session01,402,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000403.jpg,athlete01_session01_蛙,athlete01,session01,403,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000404.jpg,athlete01_session01_蛙,athlete01,session01,404,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000405.jpg,athlete01_session01_蛙,athlete01,session01,405,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000406.jpg,athlete01_session01_蛙,athlete01,session01,406,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000407.jpg,athlete01_session01_蛙,athlete01,session01,407,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000408.jpg,athlete01_session01_蛙,athlete01,session01,408,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000409.jpg,athlete01_session01_蛙,athlete01,session01,409,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000410.jpg,athlete01_session01_蛙,athlete01,session01,410,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000411.jpg,athlete01_session01_蛙,athlete01,session01,411,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000412.jpg,athlete01_session01_蛙,athlete01,session01,412,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000413.jpg,athlete01_session01_蛙,athlete01,session01,413,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000414.jpg,athlete01_session01_蛙,athlete01,session01,414,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000415.jpg,athlete01_session01_蛙,athlete01,session01,415,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000416.jpg,athlete01_session01_蛙,athlete01,session01,416,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000417.jpg,athlete01_session01_蛙,athlete01,session01,417,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000418.jpg,athlete01_session01_蛙,athlete01,session01,418,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000419.jpg,athlete01_session01_蛙,athlete01,session01,419,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000420.jpg,athlete01_session01_蛙,athlete01,session01,420,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000421.jpg,athlete01_session01_蛙,athlete01,session01,421,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000422.jpg,athlete01_session01_蛙,athlete01,session01,422,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000423.jpg,athlete01_session01_蛙,athlete01,session01,423,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000424.jpg,athlete01_session01_蛙,athlete01,session01,424,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000425.jpg,athlete01_session01_蛙,athlete01,session01,425,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000426.jpg,athlete01_session01_蛙,athlete01,session01,426,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000427.jpg,athlete01_session01_蛙,athlete01,session01,427,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000428.jpg,athlete01_session01_蛙,athlete01,session01,428,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000429.jpg,athlete01_session01_蛙,athlete01,session01,429,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000430.jpg,athlete01_session01_蛙,athlete01,session01,430,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000431.jpg,athlete01_session01_蛙,athlete01,session01,431,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000432.jpg,athlete01_session01_蛙,athlete01,session01,432,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000433.jpg,athlete01_session01_蛙,athlete01,session01,433,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000434.jpg,athlete01_session01_蛙,athlete01,session01,434,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000435.jpg,athlete01_session01_蛙,athlete01,session01,435,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000436.jpg,athlete01_session01_蛙,athlete01,session01,436,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000437.jpg,athlete01_session01_蛙,athlete01,session01,437,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000438.jpg,athlete01_session01_蛙,athlete01,session01,438,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000439.jpg,athlete01_session01_蛙,athlete01,session01,439,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000440.jpg,athlete01_session01_蛙,athlete01,session01,440,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000441.jpg,athlete01_session01_蛙,athlete01,session01,441,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000442.jpg,athlete01_session01_蛙,athlete01,session01,442,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000443.jpg,athlete01_session01_蛙,athlete01,session01,443,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000444.jpg,athlete01_session01_蛙,athlete01,session01,444,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000445.jpg,athlete01_session01_蛙,athlete01,session01,445,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000446.jpg,athlete01_session01_蛙,athlete01,session01,446,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000447.jpg,athlete01_session01_蛙,athlete01,session01,447,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000448.jpg,athlete01_session01_蛙,athlete01,session01,448,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000449.jpg,athlete01_session01_蛙,athlete01,session01,449,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000450.jpg,athlete01_session01_蛙,athlete01,session01,450,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000451.jpg,athlete01_session01_蛙,athlete01,session01,451,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000452.jpg,athlete01_session01_蛙,athlete01,session01,452,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000453.jpg,athlete01_session01_蛙,athlete01,session01,453,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000454.jpg,athlete01_session01_蛙,athlete01,session01,454,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000455.jpg,athlete01_session01_蛙,athlete01,session01,455,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000456.jpg,athlete01_session01_蛙,athlete01,session01,456,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000457.jpg,athlete01_session01_蛙,athlete01,session01,457,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000458.jpg,athlete01_session01_蛙,athlete01,session01,458,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000459.jpg,athlete01_session01_蛙,athlete01,session01,459,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000460.jpg,athlete01_session01_蛙,athlete01,session01,460,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000461.jpg,athlete01_session01_蛙,athlete01,session01,461,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000462.jpg,athlete01_session01_蛙,athlete01,session01,462,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000463.jpg,athlete01_session01_蛙,athlete01,session01,463,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000464.jpg,athlete01_session01_蛙,athlete01,session01,464,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000465.jpg,athlete01_session01_蛙,athlete01,session01,465,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000466.jpg,athlete01_session01_蛙,athlete01,session01,466,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000467.jpg,athlete01_session01_蛙,athlete01,session01,467,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000468.jpg,athlete01_session01_蛙,athlete01,session01,468,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000469.jpg,athlete01_session01_蛙,athlete01,session01,469,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000470.jpg,athlete01_session01_蛙,athlete01,session01,470,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000471.jpg,athlete01_session01_蛙,athlete01,session01,471,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000472.jpg,athlete01_session01_蛙,athlete01,session01,472,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000473.jpg,athlete01_session01_蛙,athlete01,session01,473,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000474.jpg,athlete01_session01_蛙,athlete01,session01,474,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000475.jpg,athlete01_session01_蛙,athlete01,session01,475,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000476.jpg,athlete01_session01_蛙,athlete01,session01,476,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000477.jpg,athlete01_session01_蛙,athlete01,session01,477,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000478.jpg,athlete01_session01_蛙,athlete01,session01,478,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000479.jpg,athlete01_session01_蛙,athlete01,session01,479,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000480.jpg,athlete01_session01_蛙,athlete01,session01,480,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000481.jpg,athlete01_session01_蛙,athlete01,session01,481,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000482.jpg,athlete01_session01_蛙,athlete01,session01,482,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000483.jpg,athlete01_session01_蛙,athlete01,session01,483,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000484.jpg,athlete01_session01_蛙,athlete01,session01,484,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000485.jpg,athlete01_session01_蛙,athlete01,session01,485,stitched
athlete01/session01/athlete01_session01_蛙/stitched/athlete01_session01_蛙_stitched_000486.jpg,athlete01_session01_蛙,athlete01,session01,486,stitched
